date,maxtemp,mintemp,avgtemp,precipitation,snowfall,latitude,longitude
2011-12-23 00:00:00,49,36,42.5,0.76,0,40.77,-73.9
2011-12-24 00:00:00,37,30,33.5,0,0,40.77,-73.9
2011-12-25 00:00:00,46,29,37.5,0,0,40.77,-73.9
2011-12-26 00:00:00,45,38,41.5,0,0,40.77,-73.9
2011-12-27 00:00:00,58,37,47.5,1.17,0,40.77,-73.9
2011-12-28 00:00:00,50,32,41,0,0,40.77,-73.9
2011-12-29 00:00:00,37,25,31,0,0,40.77,-73.9
2011-12-30 00:00:00,50,37,43.5,0,0,40.77,-73.9
2011-12-31 00:00:00,53,46,49.5,0.01,0,40.77,-73.9
2012-01-01 00:00:00,51,41,46,0.06,0,40.77,-73.9
2012-01-02 00:00:00,50,33,41.5,0,0,40.77,-73.9
2012-01-03 00:00:00,34,16,25,0,0,40.77,-73.9
2012-01-04 00:00:00,28,14,21,0,0,40.77,-73.9
2012-01-05 00:00:00,41,28,34.5,0,0,40.77,-73.9
2012-01-06 00:00:00,53,35,44,0,0,40.77,-73.9
2012-01-07 00:00:00,62,44,53,0,0,40.77,-73.9
2012-01-08 00:00:00,46,33,39.5,0,0,40.77,-73.9
2012-01-09 00:00:00,40,32,36,0,0,40.77,-73.9
2012-01-10 00:00:00,47,34,40.5,0,0,40.77,-73.9
2012-01-11 00:00:00,47,36,41.5,0.07,0,40.77,-73.9
2012-01-12 00:00:00,46,41,43.5,0.97,0,40.77,-73.9
2012-01-13 00:00:00,50,29,39.5,0.02,0,40.77,-73.9
2012-01-14 00:00:00,32,27,29.5,0,0,40.77,-73.9
2012-01-15 00:00:00,27,16,21.5,0,0,40.77,-73.9
2012-01-16 00:00:00,37,17,27,0.02,0,40.77,-73.9
2012-01-17 00:00:00,53,36,44.5,0.19,0,40.77,-73.9
2012-01-18 00:00:00,55,25,40,0,0,40.77,-73.9
2012-01-19 00:00:00,37,20,28.5,0,0,40.77,-73.9
2012-01-20 00:00:00,37,25,31,0,0,40.77,-73.9
2012-01-21 00:00:00,28,22,25,0.3,3.4,40.77,-73.9
2012-01-22 00:00:00,35,19,27,0,0,40.77,-73.9
2012-01-23 00:00:00,52,33,42.5,0.28,0,40.77,-73.9
2012-01-24 00:00:00,53,43,48,0,0,40.77,-73.9
2012-01-25 00:00:00,44,37,40.5,0,0,40.77,-73.9
2012-01-26 00:00:00,40,33,36.5,0.21,0,40.77,-73.9
2012-01-27 00:00:00,60,38,49,0.39,0,40.77,-73.9
2012-01-28 00:00:00,46,39,42.5,0,0,40.77,-73.9
2012-01-29 00:00:00,44,34,39,0,0,40.77,-73.9
2012-01-30 00:00:00,40,34,37,0,0,40.77,-73.9
2012-01-31 00:00:00,59,38,48.5,0,0,40.77,-73.9
2012-02-01 00:00:00,63,50,56.5,0.03,0,40.77,-73.9
2012-02-02 00:00:00,50,37,43.5,0,0,40.77,-73.9
2012-02-03 00:00:00,44,31,37.5,0,0,40.77,-73.9
2012-02-04 00:00:00,46,36,41,0,0,40.77,-73.9
2012-02-05 00:00:00,41,33,37,0,0,40.77,-73.9
2012-02-06 00:00:00,52,34,43,0,0,40.77,-73.9
2012-02-07 00:00:00,47,40,43.5,0,0,40.77,-73.9
2012-02-08 00:00:00,40,32,36,0.01,0,40.77,-73.9
2012-02-09 00:00:00,47,32,39.5,0,0,40.77,-73.9
2012-02-10 00:00:00,46,36,41,0,0,40.77,-73.9
2012-02-11 00:00:00,38,32,35,0.07,0,40.77,-73.9
2012-02-12 00:00:00,33,21,27,0,0,40.77,-73.9
2012-02-13 00:00:00,44,29,36.5,0,0,40.77,-73.9
2012-02-14 00:00:00,47,38,42.5,0.02,0,40.77,-73.9
2012-02-15 00:00:00,45,39,42,0.01,0,40.77,-73.9
2012-02-16 00:00:00,45,35,40,0.15,0,40.77,-73.9
2012-02-17 00:00:00,50,42,46,0.02,0,40.77,-73.9
2012-02-18 00:00:00,47,37,42,0.02,0,40.77,-73.9
2012-02-19 00:00:00,45,35,40,0,0,40.77,-73.9
2012-02-20 00:00:00,46,32,39,0,0,40.77,-73.9
2012-02-21 00:00:00,48,31,39.5,0,0,40.77,-73.9
2012-02-22 00:00:00,57,45,51,0,0,40.77,-73.9
2012-02-23 00:00:00,58,45,51.5,0,0,40.77,-73.9
2012-02-24 00:00:00,46,37,41.5,0.6,0,40.77,-73.9
2012-02-25 00:00:00,45,35,40,0,0,40.77,-73.9
2012-02-26 00:00:00,44,31,37.5,0,0,40.77,-73.9
2012-02-27 00:00:00,54,36,45,0,0,40.77,-73.9
2012-02-28 00:00:00,52,41,46.5,0,0,40.77,-73.9
2012-02-29 00:00:00,44,37,40.5,0.41,0,40.77,-73.9
2012-03-01 00:00:00,44,36,40,0.09,0,40.77,-73.9
2012-03-02 00:00:00,44,33,38.5,0.19,0,40.77,-73.9
2012-03-03 00:00:00,57,42,49.5,0.12,0,40.77,-73.9
2012-03-04 00:00:00,46,37,41.5,0,0,40.77,-73.9
2012-03-05 00:00:00,44,30,37,0,0,40.77,-73.9
2012-03-06 00:00:00,44,27,35.5,0,0,40.77,-73.9
2012-03-07 00:00:00,63,38,50.5,0,0,40.77,-73.9
2012-03-08 00:00:00,72,52,62,0,0,40.77,-73.9
2012-03-09 00:00:00,64,38,51,0.02,0,40.77,-73.9
2012-03-10 00:00:00,43,30,36.5,0,0,40.77,-73.9
2012-03-11 00:00:00,60,38,49,0,0,40.77,-73.9
2012-03-12 00:00:00,69,47,58,0,0,40.77,-73.9
2012-03-13 00:00:00,74,53,63.5,0.05,0,40.77,-73.9
2012-03-14 00:00:00,70,46,58,0,0,40.77,-73.9
2012-03-15 00:00:00,51,43,47,0,0,40.77,-73.9
2012-03-16 00:00:00,50,42,46,0.03,0,40.77,-73.9
2012-03-17 00:00:00,60,43,51.5,0,0,40.77,-73.9
2012-03-18 00:00:00,63,46,54.5,0,0,40.77,-73.9
2012-03-19 00:00:00,72,52,62,0,0,40.77,-73.9
2012-03-20 00:00:00,72,50,61,0,0,40.77,-73.9
2012-03-21 00:00:00,65,53,59,0,0,40.77,-73.9
2012-03-22 00:00:00,76,54,65,0,0,40.77,-73.9
2012-03-23 00:00:00,74,56,65,0,0,40.77,-73.9
2012-03-24 00:00:00,63,48,55.5,0.02,0,40.77,-73.9
2012-03-25 00:00:00,50,46,48,0,0,40.77,-73.9
2012-03-26 00:00:00,55,36,45.5,0,0,40.77,-73.9
2012-03-27 00:00:00,52,32,42,0,0,40.77,-73.9
2012-03-28 00:00:00,68,46,57,0.03,0,40.77,-73.9
2012-03-29 00:00:00,62,45,53.5,0,0,40.77,-73.9
2012-03-30 00:00:00,58,42,50,0.1,0,40.77,-73.9
2012-03-31 00:00:00,44,39,41.5,0.35,0,40.77,-73.9
2012-04-01 00:00:00,52,43,47.5,0.56,0,40.77,-73.9
2012-04-02 00:00:00,56,43,49.5,0.04,0,40.77,-73.9
2012-04-03 00:00:00,63,43,53,0,0,40.77,-73.9
2012-04-04 00:00:00,66,48,57,0,0,40.77,-73.9
2012-04-05 00:00:00,58,43,50.5,0,0,40.77,-73.9
2012-04-06 00:00:00,58,40,49,0,0,40.77,-73.9
2012-04-07 00:00:00,60,44,52,0,0,40.77,-73.9
2012-04-08 00:00:00,68,47,57.5,0,0,40.77,-73.9
2012-04-09 00:00:00,64,51,57.5,0,0,40.77,-73.9
2012-04-10 00:00:00,60,48,54,0,0,40.77,-73.9
2012-04-11 00:00:00,52,44,48,0,0,40.77,-73.9
2012-04-12 00:00:00,59,45,52,0,0,40.77,-73.9
2012-04-13 00:00:00,65,47,56,0,0,40.77,-73.9
2012-04-14 00:00:00,70,53,61.5,0,0,40.77,-73.9
2012-04-15 00:00:00,78,59,68.5,0,0,40.77,-73.9
2012-04-16 00:00:00,85,65,75,0,0,40.77,-73.9
2012-04-17 00:00:00,78,61,69.5,0,0,40.77,-73.9
2012-04-18 00:00:00,62,50,56,0.02,0,40.77,-73.9
2012-04-19 00:00:00,68,50,59,0.03,0,40.77,-73.9
2012-04-20 00:00:00,70,54,62,0,0,40.77,-73.9
2012-04-21 00:00:00,73,55,64,0.35,0,40.77,-73.9
2012-04-22 00:00:00,55,47,51,1.9,0,40.77,-73.9
2012-04-23 00:00:00,56,43,49.5,0.23,0,40.77,-73.9
2012-04-24 00:00:00,61,43,52,0,0,40.77,-73.9
2012-04-25 00:00:00,63,47,55,0,0,40.77,-73.9
2012-04-26 00:00:00,62,47,54.5,0.03,0,40.77,-73.9
2012-04-27 00:00:00,58,43,50.5,0.02,0,40.77,-73.9
2012-04-28 00:00:00,61,41,51,0,0,40.77,-73.9
2012-04-29 00:00:00,63,46,54.5,0,0,40.77,-73.9
2012-04-30 00:00:00,59,47,53,0,0,40.77,-73.9
2012-05-01 00:00:00,68,52,60,0.73,0,40.77,-73.9
2012-05-02 00:00:00,54,50,52,0.03,0,40.77,-73.9
2012-05-03 00:00:00,59,51,55,0.32,0,40.77,-73.9
2012-05-04 00:00:00,75,54,64.5,0.26,0,40.77,-73.9
2012-05-05 00:00:00,62,54,58,0,0,40.77,-73.9
2012-05-06 00:00:00,65,54,59.5,0,0,40.77,-73.9
2012-05-07 00:00:00,64,53,58.5,0,0,40.77,-73.9
2012-05-08 00:00:00,66,56,61,0.04,0,40.77,-73.9
2012-05-09 00:00:00,68,57,62.5,0.43,0,40.77,-73.9
2012-05-10 00:00:00,64,55,59.5,0.16,0,40.77,-73.9
2012-05-11 00:00:00,71,51,61,0,0,40.77,-73.9
2012-05-12 00:00:00,79,57,68,0,0,40.77,-73.9
2012-05-13 00:00:00,81,65,73,0,0,40.77,-73.9
2012-05-14 00:00:00,72,63,67.5,0.01,0,40.77,-73.9
2012-05-15 00:00:00,66,61,63.5,0.46,0,40.77,-73.9
2012-05-16 00:00:00,79,60,69.5,0.06,0,40.77,-73.9
2012-05-17 00:00:00,72,55,63.5,0,0,40.77,-73.9
2012-05-18 00:00:00,73,56,64.5,0,0,40.77,-73.9
2012-05-19 00:00:00,79,56,67.5,0,0,40.77,-73.9
2012-05-20 00:00:00,73,59,66,0,0,40.77,-73.9
2012-05-21 00:00:00,62,58,60,1.08,0,40.77,-73.9
2012-05-22 00:00:00,70,59,64.5,0.16,0,40.77,-73.9
2012-05-23 00:00:00,75,64,69.5,0.01,0,40.77,-73.9
2012-05-24 00:00:00,70,61,65.5,0.53,0,40.77,-73.9
2012-05-25 00:00:00,73,60,66.5,0,0,40.77,-73.9
2012-05-26 00:00:00,85,66,75.5,0.26,0,40.77,-73.9
2012-05-27 00:00:00,82,67,74.5,0.04,0,40.77,-73.9
2012-05-28 00:00:00,90,71,80.5,0,0,40.77,-73.9
2012-05-29 00:00:00,90,71,80.5,0.09,0,40.77,-73.9
2012-05-30 00:00:00,81,70,75.5,0,0,40.77,-73.9
2012-05-31 00:00:00,80,67,73.5,0,0,40.77,-73.9
2012-06-01 00:00:00,74,62,68,0.45,0,40.77,-73.9
2012-06-02 00:00:00,77,64,70.5,0.66,0,40.77,-73.9
2012-06-03 00:00:00,77,62,69.5,0.01,0,40.77,-73.9
2012-06-04 00:00:00,65,54,59.5,0.26,0,40.77,-73.9
2012-06-05 00:00:00,65,53,59,0,0,40.77,-73.9
2012-06-06 00:00:00,72,57,64.5,0,0,40.77,-73.9
2012-06-07 00:00:00,79,62,70.5,0.1,0,40.77,-73.9
2012-06-08 00:00:00,83,63,73,0,0,40.77,-73.9
2012-06-09 00:00:00,80,70,75,0,0,40.77,-73.9
2012-06-10 00:00:00,82,69,75.5,0.02,0,40.77,-73.9
2012-06-11 00:00:00,78,65,71.5,0,0,40.77,-73.9
2012-06-12 00:00:00,74,65,69.5,0.91,0,40.77,-73.9
2012-06-13 00:00:00,71,65,68,0.59,0,40.77,-73.9
2012-06-14 00:00:00,77,65,71,0,0,40.77,-73.9
2012-06-15 00:00:00,79,64,71.5,0,0,40.77,-73.9
2012-06-16 00:00:00,79,64,71.5,0,0,40.77,-73.9
2012-06-17 00:00:00,70,61,65.5,0,0,40.77,-73.9
2012-06-18 00:00:00,71,59,65,0,0,40.77,-73.9
2012-06-19 00:00:00,78,64,71,0,0,40.77,-73.9
2012-06-20 00:00:00,98,72,85,0,0,40.77,-73.9
2012-06-21 00:00:00,98,79,88.5,0,0,40.77,-73.9
2012-06-22 00:00:00,92,71,81.5,0.56,0,40.77,-73.9
2012-06-23 00:00:00,86,70,78,0.11,0,40.77,-73.9
2012-06-24 00:00:00,85,70,77.5,0.05,0,40.77,-73.9
2012-06-25 00:00:00,76,64,70,0.28,0,40.77,-73.9
2012-06-26 00:00:00,73,60,66.5,0,0,40.77,-73.9
2012-06-27 00:00:00,84,67,75.5,0,0,40.77,-73.9
2012-06-28 00:00:00,91,71,81,0,0,40.77,-73.9
2012-06-29 00:00:00,98,72,85,0.19,0,40.77,-73.9
2012-06-30 00:00:00,96,80,88,0,0,40.77,-73.9
2012-07-01 00:00:00,97,77,87,0,0,40.77,-73.9
2012-07-02 00:00:00,88,73,80.5,0,0,40.77,-73.9
2012-07-03 00:00:00,92,73,82.5,0,0,40.77,-73.9
2012-07-04 00:00:00,95,73,84,0.05,0,40.77,-73.9
2012-07-05 00:00:00,95,77,86,0,0,40.77,-73.9
2012-07-06 00:00:00,92,73,82.5,0,0,40.77,-73.9
2012-07-07 00:00:00,97,75,86,0.24,0,40.77,-73.9
2012-07-08 00:00:00,92,75,83.5,0.07,0,40.77,-73.9
2012-07-09 00:00:00,86,73,79.5,0,0,40.77,-73.9
2012-07-10 00:00:00,86,72,79,0,0,40.77,-73.9
2012-07-11 00:00:00,86,71,78.5,0,0,40.77,-73.9
2012-07-12 00:00:00,89,73,81,0,0,40.77,-73.9
2012-07-13 00:00:00,89,76,82.5,0,0,40.77,-73.9
2012-07-14 00:00:00,87,75,81,0,0,40.77,-73.9
2012-07-15 00:00:00,92,75,83.5,0.35,0,40.77,-73.9
2012-07-16 00:00:00,91,74,82.5,0,0,40.77,-73.9
2012-07-17 00:00:00,98,77,87.5,0,0,40.77,-73.9
2012-07-18 00:00:00,101,74,87.5,1.83,0,40.77,-73.9
2012-07-19 00:00:00,78,71,74.5,0.01,0,40.77,-73.9
2012-07-20 00:00:00,73,63,68,0.47,0,40.77,-73.9
2012-07-21 00:00:00,78,64,71,0,0,40.77,-73.9
2012-07-22 00:00:00,83,69,76,0,0,40.77,-73.9
2012-07-23 00:00:00,86,73,79.5,0.07,0,40.77,-73.9
2012-07-24 00:00:00,94,77,85.5,0,0,40.77,-73.9
2012-07-25 00:00:00,86,70,78,0,0,40.77,-73.9
2012-07-26 00:00:00,95,73,84,0.42,0,40.77,-73.9
2012-07-27 00:00:00,90,75,82.5,0,0,40.77,-73.9
2012-07-28 00:00:00,81,70,75.5,0.26,0,40.77,-73.9
2012-07-29 00:00:00,80,70,75,0,0,40.77,-73.9
2012-07-30 00:00:00,81,69,75,0,0,40.77,-73.9
2012-07-31 00:00:00,78,71,74.5,0,0,40.77,-73.9
2012-08-01 00:00:00,80,73,76.5,0.39,0,40.77,-73.9
2012-08-02 00:00:00,90,73,81.5,0,0,40.77,-73.9
2012-08-03 00:00:00,93,77,85,0,0,40.77,-73.9
2012-08-04 00:00:00,90,78,84,0,0,40.77,-73.9
2012-08-05 00:00:00,91,75,83,0.29,0,40.77,-73.9
2012-08-06 00:00:00,88,76,82,0.01,0,40.77,-73.9
2012-08-07 00:00:00,83,71,77,0,0,40.77,-73.9
2012-08-08 00:00:00,87,75,81,0,0,40.77,-73.9
2012-08-09 00:00:00,89,76,82.5,0,0,40.77,-73.9
2012-08-10 00:00:00,84,72,78,0.31,0,40.77,-73.9
2012-08-11 00:00:00,88,77,82.5,0,0,40.77,-73.9
2012-08-12 00:00:00,88,75,81.5,0,0,40.77,-73.9
2012-08-13 00:00:00,87,72,79.5,0,0,40.77,-73.9
2012-08-14 00:00:00,82,75,78.5,0.05,0,40.77,-73.9
2012-08-15 00:00:00,79,70,74.5,0.62,0,40.77,-73.9
2012-08-16 00:00:00,86,70,78,0,0,40.77,-73.9
2012-08-17 00:00:00,92,72,82,0,0,40.77,-73.9
2012-08-18 00:00:00,81,65,73,0.38,0,40.77,-73.9
2012-08-19 00:00:00,76,66,71,0,0,40.77,-73.9
2012-08-20 00:00:00,80,68,74,0,0,40.77,-73.9
2012-08-21 00:00:00,83,69,76,0,0,40.77,-73.9
2012-08-22 00:00:00,83,72,77.5,0,0,40.77,-73.9
2012-08-23 00:00:00,85,72,78.5,0,0,40.77,-73.9
2012-08-24 00:00:00,87,73,80,0,0,40.77,-73.9
2012-08-25 00:00:00,84,71,77.5,0,0,40.77,-73.9
2012-08-26 00:00:00,82,70,76,0,0,40.77,-73.9
2012-08-27 00:00:00,83,71,77,0.77,0,40.77,-73.9
2012-08-28 00:00:00,87,75,81,0.13,0,40.77,-73.9
2012-08-29 00:00:00,80,68,74,0,0,40.77,-73.9
2012-08-30 00:00:00,85,66,75.5,0,0,40.77,-73.9
2012-08-31 00:00:00,93,72,82.5,0,0,40.77,-73.9
2012-09-01 00:00:00,89,75,82,0,0,40.77,-73.9
2012-09-02 00:00:00,81,72,76.5,0,0,40.77,-73.9
2012-09-03 00:00:00,79,71,75,0,0,40.77,-73.9
2012-09-04 00:00:00,81,71,76,0.14,0,40.77,-73.9
2012-09-05 00:00:00,85,76,80.5,0.48,0,40.77,-73.9
2012-09-06 00:00:00,81,72,76.5,0,0,40.77,-73.9
2012-09-07 00:00:00,87,74,80.5,0,0,40.77,-73.9
2012-09-08 00:00:00,83,67,75,1.18,0,40.77,-73.9
2012-09-09 00:00:00,79,66,72.5,0,0,40.77,-73.9
2012-09-10 00:00:00,73,60,66.5,0,0,40.77,-73.9
2012-09-11 00:00:00,75,58,66.5,0,0,40.77,-73.9
2012-09-12 00:00:00,80,64,72,0,0,40.77,-73.9
2012-09-13 00:00:00,80,66,73,0,0,40.77,-73.9
2012-09-14 00:00:00,80,67,73.5,0,0,40.77,-73.9
2012-09-15 00:00:00,78,62,70,0,0,40.77,-73.9
2012-09-16 00:00:00,76,61,68.5,0,0,40.77,-73.9
2012-09-17 00:00:00,79,63,71,0,0,40.77,-73.9
2012-09-18 00:00:00,77,69,73,1.62,0,40.77,-73.9
2012-09-19 00:00:00,71,61,66,0,0,40.77,-73.9
2012-09-20 00:00:00,70,58,64,0,0,40.77,-73.9
2012-09-21 00:00:00,74,62,68,0,0,40.77,-73.9
2012-09-22 00:00:00,77,60,68.5,0.18,0,40.77,-73.9
2012-09-23 00:00:00,69,58,63.5,0,0,40.77,-73.9
2012-09-24 00:00:00,68,56,62,0,0,40.77,-73.9
2012-09-25 00:00:00,74,56,65,0,0,40.77,-73.9
2012-09-26 00:00:00,77,66,71.5,0,0,40.77,-73.9
2012-09-27 00:00:00,77,67,72,0.03,0,40.77,-73.9
2012-09-28 00:00:00,71,62,66.5,1.32,0,40.77,-73.9
2012-09-29 00:00:00,65,59,62,0,0,40.77,-73.9
2012-09-30 00:00:00,69,58,63.5,0.11,0,40.77,-73.9
2012-10-01 00:00:00,72,55,63.5,0,0,40.77,-73.9
2012-10-02 00:00:00,70,63,66.5,0.39,0,40.77,-73.9
2012-10-03 00:00:00,73,64,68.5,0,0,40.77,-73.9
2012-10-04 00:00:00,75,68,71.5,0,0,40.77,-73.9
2012-10-05 00:00:00,80,65,72.5,0,0,40.77,-73.9
2012-10-06 00:00:00,78,57,67.5,0,0,40.77,-73.9
2012-10-07 00:00:00,57,50,53.5,0.19,0,40.77,-73.9
2012-10-08 00:00:00,56,48,52,0,0,40.77,-73.9
2012-10-09 00:00:00,60,52,56,0.06,0,40.77,-73.9
2012-10-10 00:00:00,69,54,61.5,0.21,0,40.77,-73.9
2012-10-11 00:00:00,61,49,55,0,0,40.77,-73.9
2012-10-12 00:00:00,57,44,50.5,0,0,40.77,-73.9
2012-10-13 00:00:00,54,42,48,0,0,40.77,-73.9
2012-10-14 00:00:00,72,54,63,0,0,40.77,-73.9
2012-10-15 00:00:00,74,61,67.5,0.28,0,40.77,-73.9
2012-10-16 00:00:00,61,51,56,0,0,40.77,-73.9
2012-10-17 00:00:00,63,48,55.5,0,0,40.77,-73.9
2012-10-18 00:00:00,66,50,58,0,0,40.77,-73.9
2012-10-19 00:00:00,68,62,65,0.65,0,40.77,-73.9
2012-10-20 00:00:00,72,57,64.5,0,0,40.77,-73.9
2012-10-21 00:00:00,66,52,59,0,0,40.77,-73.9
2012-10-22 00:00:00,70,54,62,0,0,40.77,-73.9
2012-10-23 00:00:00,66,58,62,0.02,0,40.77,-73.9
2012-10-24 00:00:00,59,56,57.5,0.01,0,40.77,-73.9
2012-10-25 00:00:00,64,56,60,0,0,40.77,-73.9
2012-10-26 00:00:00,66,59,62.5,0,0,40.77,-73.9
2012-10-27 00:00:00,65,59,62,0,0,40.77,-73.9
2012-10-28 00:00:00,60,56,58,0,0,40.77,-73.9
2012-10-29 00:00:00,63,54,58.5,0.54,0,40.77,-73.9
2012-10-30 00:00:00,59,48,53.5,0.04,0,40.77,-73.9
2012-10-31 00:00:00,55,45,50,0,0,40.77,-73.9
2012-11-01 00:00:00,52,42,47,0,0,40.77,-73.9
2012-11-02 00:00:00,53,44,48.5,0,0,40.77,-73.9
2012-11-03 00:00:00,51,43,47,0,0,40.77,-73.9
2012-11-04 00:00:00,52,41,46.5,0,0,40.77,-73.9
2012-11-05 00:00:00,46,37,41.5,0,0,40.77,-73.9
2012-11-06 00:00:00,43,35,39,0,0,40.77,-73.9
2012-11-07 00:00:00,44,33,38.5,0.76,1.1,40.77,-73.9
2012-11-08 00:00:00,50,35,42.5,0.12,0,40.77,-73.9
2012-11-09 00:00:00,54,39,46.5,0,0,40.77,-73.9
2012-11-10 00:00:00,55,46,50.5,0,0,40.77,-73.9
2012-11-11 00:00:00,65,45,55,0,0,40.77,-73.9
2012-11-12 00:00:00,65,49,57,0,0,40.77,-73.9
2012-11-13 00:00:00,59,41,50,0.01,0,40.77,-73.9
2012-11-14 00:00:00,49,39,44,0,0,40.77,-73.9
2012-11-15 00:00:00,45,38,41.5,0,0,40.77,-73.9
2012-11-16 00:00:00,48,39,43.5,0,0,40.77,-73.9
2012-11-17 00:00:00,52,40,46,0,0,40.77,-73.9
2012-11-18 00:00:00,49,40,44.5,0,0,40.77,-73.9
2012-11-19 00:00:00,49,39,44,0,0,40.77,-73.9
2012-11-20 00:00:00,49,41,45,0,0,40.77,-73.9
2012-11-21 00:00:00,54,43,48.5,0,0,40.77,-73.9
2012-11-22 00:00:00,54,43,48.5,0,0,40.77,-73.9
2012-11-23 00:00:00,55,41,48,0.03,0,40.77,-73.9
2012-11-24 00:00:00,52,37,44.5,0,0,40.77,-73.9
2012-11-25 00:00:00,41,36,38.5,0,0,40.77,-73.9
2012-11-26 00:00:00,49,38,43.5,0,0,40.77,-73.9
2012-11-27 00:00:00,43,35,39,0.43,0,40.77,-73.9
2012-11-28 00:00:00,42,37,39.5,0,0,40.77,-73.9
2012-11-29 00:00:00,44,37,40.5,0,0,40.77,-73.9
2012-11-30 00:00:00,47,39,43,0,0,40.77,-73.9
2012-12-01 00:00:00,42,38,40,0,0,40.77,-73.9
2012-12-02 00:00:00,52,41,46.5,0.03,0,40.77,-73.9
2012-12-03 00:00:00,61,47,54,0,0,40.77,-73.9
2012-12-04 00:00:00,60,46,53,0.05,0,40.77,-73.9
2012-12-05 00:00:00,59,36,47.5,0.01,0,40.77,-73.9
2012-12-06 00:00:00,41,32,36.5,0,0,40.77,-73.9
2012-12-07 00:00:00,48,37,42.5,0.1,0,40.77,-73.9
2012-12-08 00:00:00,51,44,47.5,0.36,0,40.77,-73.9
2012-12-09 00:00:00,51,43,47,0.3,0,40.77,-73.9
2012-12-10 00:00:00,60,45,52.5,0.03,0,40.77,-73.9
2012-12-11 00:00:00,59,42,50.5,0.01,0,40.77,-73.9
2012-12-12 00:00:00,44,39,41.5,0,0,40.77,-73.9
2012-12-13 00:00:00,47,38,42.5,0,0,40.77,-73.9
2012-12-14 00:00:00,50,37,43.5,0,0,40.77,-73.9
2012-12-15 00:00:00,47,40,43.5,0,0,40.77,-73.9
2012-12-16 00:00:00,49,43,46,0.31,0,40.77,-73.9
2012-12-17 00:00:00,44,41,42.5,0.25,0,40.77,-73.9
2012-12-18 00:00:00,55,44,49.5,0.68,0,40.77,-73.9
2012-12-19 00:00:00,48,41,44.5,0,0,40.77,-73.9
2012-12-20 00:00:00,48,37,42.5,0.01,0,40.77,-73.9
2012-12-21 00:00:00,60,38,49,0.84,0,40.77,-73.9
2012-12-22 00:00:00,40,37,38.5,0,0,40.77,-73.9
2012-12-23 00:00:00,43,37,40,0,0,40.77,-73.9
2012-12-24 00:00:00,40,33,36.5,0.08,0.3,40.77,-73.9
2012-12-25 00:00:00,42,33,37.5,0.06,0,40.77,-73.9
2012-12-26 00:00:00,42,29,35.5,0.54,0.3,40.77,-73.9
2012-12-27 00:00:00,42,32,37,0.38,0,40.77,-73.9
2012-12-28 00:00:00,38,31,34.5,0,0,40.77,-73.9
2012-12-29 00:00:00,36,32,34,0.26,0.3,40.77,-73.9
2012-12-30 00:00:00,36,30,33,0,0,40.77,-73.9
2012-12-31 00:00:00,41,30,35.5,0,0,40.77,-73.9
2013-01-01 00:00:00,41,27,34,0,0,40.77,-73.9
2013-01-02 00:00:00,34,23,28.5,0,0,40.77,-73.9
2013-01-03 00:00:00,34,25,29.5,0,0,40.77,-73.9
2013-01-04 00:00:00,39,33,36,0,0,40.77,-73.9
2013-01-05 00:00:00,43,34,38.5,0,0,40.77,-73.9
2013-01-06 00:00:00,47,34,40.5,0,0,40.77,-73.9
2013-01-07 00:00:00,45,38,41.5,0,0,40.77,-73.9
2013-01-08 00:00:00,49,37,43,0,0,40.77,-73.9
2013-01-09 00:00:00,51,36,43.5,0,0,40.77,-73.9
2013-01-10 00:00:00,48,40,44,0,0,40.77,-73.9
2013-01-11 00:00:00,45,37,41,0.49,0,40.77,-73.9
2013-01-12 00:00:00,46,42,44,0.05,0,40.77,-73.9
2013-01-13 00:00:00,50,42,46,0,0,40.77,-73.9
2013-01-14 00:00:00,55,39,47,0.06,0,40.77,-73.9
2013-01-15 00:00:00,40,36,38,0.11,0,40.77,-73.9
2013-01-16 00:00:00,40,33,36.5,0.67,0.1,40.77,-73.9
2013-01-17 00:00:00,44,36,40,0,0,40.77,-73.9
2013-01-18 00:00:00,36,26,31,0,0,40.77,-73.9
2013-01-19 00:00:00,52,31,41.5,0,0,40.77,-73.9
2013-01-20 00:00:00,54,31,42.5,0,0,40.77,-73.9
2013-01-21 00:00:00,32,28,30,0,0,40.77,-73.9
2013-01-22 00:00:00,29,15,22,0,0,40.77,-73.9
2013-01-23 00:00:00,20,12,16,0,0,40.77,-73.9
2013-01-24 00:00:00,25,15,20,0,0,40.77,-73.9
2013-01-25 00:00:00,25,14,19.5,0.04,0.7,40.77,-73.9
2013-01-26 00:00:00,29,18,23.5,0,0,40.77,-73.9
2013-01-27 00:00:00,35,21,28,0,0,40.77,-73.9
2013-01-28 00:00:00,37,29,33,0.22,0.2,40.77,-73.9
2013-01-29 00:00:00,46,37,41.5,0.09,0,40.77,-73.9
2013-01-30 00:00:00,54,37,45.5,0.03,0,40.77,-73.9
2013-01-31 00:00:00,60,31,45.5,0.88,0,40.77,-73.9
2013-02-01 00:00:00,32,25,28.5,0,0,40.77,-73.9
2013-02-02 00:00:00,30,20,25,0.01,0.4,40.77,-73.9
2013-02-03 00:00:00,31,24,27.5,0.03,0.3,40.77,-73.9
2013-02-04 00:00:00,31,24,27.5,0,0,40.77,-73.9
2013-02-05 00:00:00,32,28,30,0.02,0.3,40.77,-73.9
2013-02-06 00:00:00,40,30,35,0,0,40.77,-73.9
2013-02-07 00:00:00,33,26,29.5,0,0,40.77,-73.9
